"CODE","INTITULE","Nom","TELEPHONE1","EMAIL","ADLIVR_LIGNE1","ADLIVR_LIGNE2","ADLIVR_VILLE","ADLIVR_CODE_POSTAL","CONTRAT_DU","CONTRAT_AU","CODE_VENDEUR"
"300453","","SAS L'ART DU PAIN","","laurent.poineaud@free.fr","","","","","","","1"
"300026","","SAS L'AUBERGE DE LA TRUFFE","05 53 03 02 05","contact@auberge-de-la-truffe.com","","","","","","","1"
"300734","CLIENT","SAS L'ESCALE ENTRE TERRE ET MER","","","4 Lotissement N5","4 Lieu Dit Rillac","CAVIGNAC","33620","08/12/2017","07/12/2020","1"
"300970","CLIENT","SAS L'HERMINE BLANCHE-Esquisse Gourmande","","c.michel44390@gmail.com","16 Avenue Pasteur","","ANDERNOS LES BAINS","33510","15/05/2018","14/05/2021","4"
"300637","","SAS L'HERMITAGE - LES PIZZAS DE L'HERMIT","05 56 31 10 00","lhermitagerestaurant@gmail.com","COTE DE LA GARONNE","","LORMONT","33310","","","1"
"300642","CLIENT","SAS L'ORIGINEL - Croc loup","05 56 44 21 19","originelrestaurant33@gmail.com","35 Rue du loup","","BORDEAUX","33000","05/10/2017","04/10/2021","5"
"301080","CLIENT","SAS LA COLLATION","","lacollationcontact@gmail.com","5 Rue de Guienne","","BORDEAUX","33000","29/08/2018","28/08/2021","1"
"200211","","SAS LA DOUCHE DE BISCARROSSE","","ladouchebisca@gmail.com","7 RUE DE LA GAROLE","","BISCARROSSE","40600","","","2"
"300903","","SAS LA FOURNEE DE MERIGNAC","0659408066","","8 RUE PIERRE GEORGES LATECOERE","","MERIGNAC","33700","","","4"
"300980","","SAS LA JENNY VACANCES","","","DOMAINE RESIDENTIEL DE LA JENNY","","LE PORGE","33680","","","4"
"300777","NON CLIENT","SAS LA MAISON BLANCHE","","franck.valente@orange.fr","impasse du Moulin","","COGNAC","16100","","","5"
"300214","","SAS LA PASSIONATA TUTTO ITALIA","05.56.08.37.15","reccefranco@gmail.com","47 bis avenue de la marne","","MERIGNAC","33700","","","2"
"300466","CLIENT","SAS LA RIPAILLETTE","","la.ripaillette@gmail.com","42 Avenue Marc Nouaux","","CESTAS","33610","23/01/2019","22/01/2023","13"
"300368","","SAS LA TABLE D'ANGELO","","pekos_69@hotmail.com","4 PLACE DU MARECHAL LECLERC","","AMBARES ET LAGRAVE","33440","","","1"
"300347","","SAS LA TAVERNE DU MIDI","","chrisophes10@hotmail.com","26 Rue Charles Domercq","","BORDEAUX","33800","","","7"
"300242","CLIENT","SAS LA VICTOIRE - BISTRO REGENT","","manchado@wanadoo.fr","6 COURS DE L'ARGONNE","","BORDEAUX","33000","","16/03/2017","1"
"300430","","SAS LAC'OQUELUCHE DES DAGUEYS-Cafe lac","05 57 25 00 56","grandcafedulac@gmail.com","6 Rue Schwandorf","","LIBOURNE","33500","12/04/2017","11/04/2021","1"
"300535","CLIENT","SAS LACOU - VAPOTE MOI - ATHIS-MONS","","Lacou Bernard <bernard.lacou@gmail.com>","180 AVENUE FRANCOIS MITTERRAND","","ATHIS-MONS","91200","","09/04/2018","1"
"300560","CLIENT","SAS LBR - La Belle Rose","","","RESTAURANT LA BELLE ROSE","1 Place Aristide","LORMONT","33310","03/01/2017","02/01/2020","1"
"300623","CLIENT","SAS LBS - Grillé","","Hugo Seguy <hugoseguy@gmail.com>","32 rue Gambetta","","SAINT JEAN DE LUZ","64500","06/07/2017","05/07/2020","7"
"100200","","SAS LE 48","","gilbert.guigui@orange.fr","","","","","","","1"
"300628","CLIENT","SAS LE BISTRO CHEZ LOUIS","05 56 20 72 12","tjadalo@orange.fr","22 ROUTE DE LA SELEYRE","","LATRESNE","33360","08/02/2018","07/02/2022","1"
"301125","","SAS LE BISTROT DU ROND POINT -L'ALOUETTE","05 57 26 90 15","bistrotdelalouette@orange.fr","2 AV DU GENERAL LECLERC","","PESSAC","33600","","","12"
"200113","","SAS LE FONDAUDEGE","","","","","","","","","1"
"301145","NON CLIENT","SAS LE FOURNIL DE BASSU","0953005413","","Rond Point des Champs","","BASSUSSARRY","64200","","","5"
"300932","CLIENT","SAS LE FOURNIL DE L OCEAN","05 58 04 77 15","peyronnet.g.elodie@gmail.com","619 avenue du Marechal Lyautey","","BISCARROSSE","40600","11/04/2018","10/04/2022","5"
"200125","CLIENT","SAS LE HERISSON - Le fou à pieds rouges","","marionrobin81@gmail.com","1 Quai de la percherie","","CAPBRETON","40130","08/12/2017","07/12/2020","7"
"301049","CLIENT","SAS LE MASCARET - Traiteur","","33lemacasret@gmail.com","8 Rue Ségulier","","BORDEAUX","33000","31/08/2018","","4"
"300265","","SAS LE NESSA","06.22.48.47.28","njbou@hotmail.com","14 Avenue Danielle Miterrand","","BEGLES","33130","25/04/2016","24/04/2019","1"
"300602","CLIENT","SAS LE SALOON - L'Intrus","","meunierjean92@gmail.com","5 Rue des Faussets","","BORDEAUX","33000","01/08/2017","31/07/2020","7"
"200060","","SAS LE SESAME","06 49 29 71 95","","","","","","","","7"
"200343","","SAS LE TRIO ""LAKETUA""","09 86 22 69 54","jeremy.marcon@live.fr","64 Rue Gambetta","","Biarritz","64200","","","7"
"301172","CLIENT","SAS LES 3 L","","jajalu33@hotmail.fr","24 Route de Bordeaux","","PAUILLAC","33250","22/10/2018","21/10/2022","13"
"300582","","SAS LES 3C - LE CERCLE","","direction.lecercle@gmail.com","29 - 35 Rue Esprit des Lois","","BORDEAUX","33000","","","1"
"301181","NON CLIENT","SAS LES DEUX RIVES - CAFE DE  FRANCE","0634041139","","4 COURS DE VERDUN","","BORDEAUX","33000","","","12"
"300704","NON CLIENT","SAS LES DOUCEURS DE KANDICE","","","","2244 AVENUE DES LANDES","SERIGNAC SUR GARONNE","47310","","","5"
"300474","NON CLIENT","SAS LES MAUVAIS GARCONS","05 56 44 65 83","lesmauvaisgarcons.bordeaux@gmail.com","23 Rue Neuve","","BORDEAUX","33000","","","5"
"300131","","SAS LES MIES' SPHERES","07.82.76.68.00","lesmiesspheres@hotmail.com","4 rue de la haute lande","","SALLES","33770","","","2"
"300367","","SAS LES SAVEURS DE L'ESTUAIRE","05 57 68 19 11","","1 ROQUE DE THAU","","VILLENEUVE","33710","","","1"
"300556","","SAS LES TUTELLES","","","RUE SAINT REMI","","BORDEAUX","33000","","","1"
"100164","","SAS LES VOYOUS ""ROLLING JACK""","","rollingjack@gmail.com","","","","","","","1"
"301142","NON CLIENT","SAS LIZARRA OSTATUA/CAFE DE LA PAIX","0559370099","","4 Place Floquet","","SAINT JEAN PIED DE PORT","64220","","","5"
"200087","","SAS LOU RINIE ''Ô HUBLOT''","","pechereau.stephanie@hotmail.com","","","","","","","7"
"300513","CLIENT","SAS LUBIZ ""La cafetière""","","lacafetiere@outllook.fr","2655 Avenue de l'Océan","","MOLIETS PLAGE","40660","","30/10/2018","7"
"300119","","SAS LUBIZ - La Cafetière","05 58 58 08 36","lacafetiere@outlook.fr","2655 Avenue de l'Ocean","","MOLIETS","40660","","","4"
"301058","","SAS LUKAS "" BISTROT NIEL""","0623356133","nathaliehortion@gmail.com","7 AV ABADIE","","BORDEAUX","33100","","","2"
"301295","NON CLIENT","SAS LUZYSOL","","ausone40@gmail.com","3 Avenue de la Reine Victoria","","BIARRITZ","64200","","","5"
"300667","","SAS Le Fil Café","","pauline.libat@gmail.com","46 Rue des Basques","","BAYONNE","64100","","","7"
"300572","CLIENT","SAS Les 3G ""La Tourte Belvesoise""","","herve@msm33.fr","Place de la croix des frères","","Belves","24170","28/06/2017","27/06/2020","7"
"301260","NON CLIENT","SAS MAISON BEE","0680649613","","LIEU DIT SOUBI","","MOULIN NEUF","24700","","","12"
"200078","CLIENT","SAS MALT40 - La Paillotte","","estreme.vincent@orange.fr","","","","","26/04/2017","25/04/2021","7"
"300057","CLIENT","SAS MANDOMI - Bistro Régent Ste-Eulalie","05 56 30 64 84","bistroregentsteulalie@gmail.com","97 Avenue de l'Aquitaine","","SAINTE EULALIE","33560","04/05/2018","03/05/2019","1"
"300591","","SAS MARIE BELL 'Théatre du Gymnase""","","","38 Boulevard Bonne Nouvelle","","PARIS","75010","","","7"
"300181","","SAS MARKET","06.25.37.72.41","l.artiste.33@hotmail.fr","31 cours pasteur","","BORDEAUX","33000","","","2"
"301052","ANCIEN CLIENT","SAS MARTY COMPAGNIE -Bien être à tt prix","","martycompagnie.bdx@gmail.com","48 Cours de l' argonne","","BORDEAUX","33000","","","6"
"300499","CLIENT","SAS MARUBAP - Bibibap","09 50 68 85 65","sushistore33@gmail.com","46 Rue du Pas Saint Georges","","BORDEAUX","33000","21/12/2017","20/12/2020","7"
"300944","CLIENT","SAS MASSA - MASSA","05 47 47 89 42","massabordeaux33@gmail.com","36 Rue des Ayres","","BORDEAUX","33000","02/05/2018","01/05/2021","1"
"300711","CLIENT","SAS MCP33MV - L'ENDROIT BLANQUEFORT","","","45 Avenue du Général de Gaulle","","BLANQUEFORT","33290","21/02/2018","20/02/2021","1"
"300290","","SAS MGB Boulangerie","05 56 21 70 03","mgbboulangerie@outlook.fr","Centre Commercial Saint Gery","Avenue de Saint Gery","GRADIGNAN","33170","29/06/2016","28/06/2020","7"
"300931","","SAS MGB RESTAURATION - AU BISTRO","0981819110","","6 RUE JEAN POMMIES","","BRUGES","33520","","","4"
"300384","","SAS MIEM - L'Etable à fromages","05 57 83 39 76","miklfavre@hotmail.fr","L'Etable à Fromages","37 Rue du Palais Gallien","BORDEAUX","33000","","",""
"300494","CLIENT","SAS MILES ""LE MAMPUKU""","05 56 81 18 75","restaurant.miles33@gmail.com","9 Rue Ausone","","BORDEAUX","33000","01/01/2019","31/12/2019",""
"200108","CLIENT","SAS MILES - Le Miles","05 56 81 18 24","restaurant.miles33@gmail.com","33 Rue du Cancéra","","BORDEAUX","33000","08/01/2019","07/01/2022","7"
"300052","","SAS MONALISA","06.09.77.60.69","hafidb01@gmail.com","14 RUE SAINT SIMEON","","BORDEAUX","33000","","","2"
"301060","CLIENT","SAS MORDU PRODUITS FINS","","vincentbarret85@gmail.com","151 Rue du Faubourg Poissoinière","","PARIS 9E","75009","17/08/2018","16/08/2021","2"
"300017","ANCIEN CLIENT","SAS MOULIN MONTES - Le piéton","","xavmou33@yahoo.fr","","","","","","01/10/2017","1"
"300608","CLIENT","SAS MOULIN MONTES - PITAYA AGEN","","xavmou33@yahoo.fr","3 Rue des Comières","","AGEN","47000","30/10/2017","29/10/2020","1"
"301195","NON CLIENT","SAS MSIKA","","msika.stephane@orange.fr","","","BORDEAUX","33000","","","7"
"300406","","SAS Mademoiselle De Margaux","05 57 88 39 90","maud.cadivois@mademoiselledemargaux.fr","1 ROUTE DE L'ILE VINCENT","","MARGAUX","33460","","","1"
"301100","CLIENT","SAS NETO ET FILS - Festival des Pains","05 59 35 70 41","netovictor@orange.fr","Rue Gambetta","","BEDOUS","64490","03/09/2018","02/09/2022","5"
"300577","CLIENT","SAS NEW JUMP","05 56 63 45 29","fanchise@youpiparc.com","1 Lot Pied Mourteau","Zone Family Place","LANGON","33210","20/06/2018","19/06/2022","1"
"300218","","SAS O Mirage","","","17 Rue des pontots","","BAYONNE","64100","","","7"
"100055","ANCIEN CLIENT","SAS O'7 CAFE-RESTAURANT","05 56 44 11 66","o7cafe33@gmail.com","7 Rue du Parlement Sainte Catherine","","BORDEAUX","33000","","","1"
"301101","CLIENT","SAS OVD/On va déguster","","fabien.chaumon@orange.fr","24 Place de la Cathedrale","","BAZAS","33430","09/11/2018","08/11/2019","5"
"300889","CLIENT","SAS PEIRO - Le ptit resto","09 52 73 57 36","leptiresto@free.fr","Place du Levant","","VIEUX BOUCAU","40480","20/03/2018","19/03/2022","5"
"301151","NON CLIENT","SAS PELLETIER ""L'EPICURIENNE""","0556716744","","6 PLACE GEORGES CLEMENCEAU","","LA REOLE","33190","","","2"
"300002","","SAS PEYRO - ""Chez peyro""","","alex.clairacq@gmail.com","10 Rue Castelnau d'Auros","","BORDEAUX","33000","","","1"
"300398","","SAS PIT.ONE ""Pitaya"" - Montpellier","","charles.derre@gmail.com","5 Place Jean Jaurès","","Montpellier","34000","22/09/2016","21/09/2019","7"
"300598","CLIENT","SAS PITAMAX - PITAYA OBERKAMPF","","pitaya.oberkampf@gmail.com","121 Rue Oberkampf","","PARIS","75011","25/10/2017","24/10/2020","1"
"300652","","SAS PITAYA LES CANETTES","","","9 RUE DES CANETTES","","PARIS","75006","03/11/2017","02/11/2020","1"
"300301","","SAS PLAISIR DES METS","07.62.05.54.11","","zac belloc","13 rue des forgerons","LESPARRE MEDOC","33340","","","2"
"301229","NON CLIENT","SAS POLEON","05 56 75 84 11","","","","","","","","13"
"300312","","SAS POUR LUI - BRASSERIE LE FOCH","","gervosoncharlotte@hotmail.fr","","","","","","","1"
"200310","","SAS POUSSIN - Sand'jo","05 59 52 04 39","mayljord@gmail.com","19 RUE THIERS","","BAYONNE","64100","","02/03/2018","4"
"100209","CLIENT","SAS PUIG BONNET ""LOrangerie""","05 57 77 89 99","l.orangerie@hotmail.com","","","","","01/04/2018","31/03/2019","1"
"300327","CLIENT","SAS R2","05 58 72 89 07","Nicolas Raillard (nicolasraillard@orange.fr)","","","","","","","7"
"300461","CLIENT","SAS RAJISTAN Restaurant","","","44 Quai Richelieu","","BORDEAUX","33000","30/11/2017","","1"
"100187","","SAS S2DBS ""BYE BORDEAUX","09 83 73 10 42","pdrivet@patimmo.com","6 Cours de l'Intendance","","BORDEAUX","33000","","","1"
"300345","","SAS SA COMPANY ""Pitaya Toulouse""","","msangare28@yahoo.fr","35 Rue des Filatiers","","TOULOUSE","31000","23/11/2016","22/11/2019","7"
"301008","CLIENT","SAS SACHA / A Table","05 59 45 52 77","atablebayonne@gmail.com","15 Avenue du Rayon Vert","","ANGLET","64600","11/06/2018","10/06/2022","5"
"300611","CLIENT","SAS SB COBOREST -English Country Kitchen","05 56 52 81 70","herve.dechaurand@gmail.com","4 Rue Castelnau D'Auros","","BORDEAUX","33000","","31/01/2019","1"
"300051","CLIENT","SAS SCORIA - LE SAINT GEORGES","","jean-thierry.plante@pcec.fr","Ideal Camping","16 Avenue de Suzac","SAINT GEORGES DE DIDONNE","17110","","30/09/2016","1"
"100213","ANCIEN CLIENT","SAS SE Hotel des Basses Pyrénées","","j.grabet@gmail.com","1 Place des Victoires","","BAYONNE","64100","","01/03/2016","7"
"300273","","SAS SERENDIPIDITE (AU NOUVEAU MONDE)","","echarest@aunouveaumonde.fr","2 RUE DES BOUCHERIES","","BORDEAUX","33000","","","1"
"300163","","SAS SERES - LES PISCINES DE FRANCE","05 33 52 12 63","","1230 AVENUE DE BORDEAUX","","SAINT JEAN D'ILLAC","33127","","","1"
"300172","","SAS SIX EN VINS","","6envins@gmail.com","52 RUE DE LA REPUBLIQUE","","SAINTE FOY LA GRANDE","33220","","","1"
"300763","CLIENT","SAS SPOD - Le mirabelle","05 57 82 62 36","stephane.dmg@gmail.com","31 Rue Camille Godard","","BORDEAUX","33000","","17/12/2018","4"
"301225","NON CLIENT","SAS SPOTTER PESSAC KITCHEN","05 56 08 19 75","","198 Avenue du Haut Lévêque","","PESSAC","33600","","","13"
"300557","","SAS STHEMILS ""Maison Hertsiki""","05 59 55 62 93","laurentfreija@gmail.com","34 Quai Galuperie","","BAYONNE","64100","22/06/2017","21/08/2020","7"
"300813","CLIENT","SAS SUSHI STORE  - ""Maruya""","09 53 59 99 99","","1 Rue Fénélon","","BORDEAUX","33000","15/03/2018","14/03/2021","7"
"200320","","SAS Soorts Outlet ""SB3""","05 59 45 83 80","espace.glisse@wanadoo.fr","ZA HOUSQUIT","","LABENNE","40530","","","7"
"300432","CLIENT","SAS Supermarché de l'Océan (SPAR)","05 56 09 37 33","marieaude.sinsou@sfr.fr","46 Avenue de l'Océan","","MONTALIVET","33930","24/03/2017","23/03/2021","7"
"200321","CLIENT","SAS TABC - Cafe de la Place","05 58 72 19 93","","9 Place  de l'hotel de ville","","CAPBRETON","40130","04/10/2017","03/10/2020","7"
"300787","CLIENT","SAS TAM - BISTRO REGENT Merignac","","j.benzakine@orange.fr","49 Avenue Henri Vigneau","","MERIGNAC","33700","22/01/2019","21/01/2020","1"
"300985","","SAS TAUPY","0556081136","","8 COURS LOUIS BLANC","","LE BOUSCAT","33110","","","4"
"300987","","SAS TAUPY","0966908198","","191 COURS PORTAL","","BORDEAUX","33000","","",""
"300034","","SAS TRIZBIO-BOX - Kin Food","05 56 88 79 65","carl.rlarthur@gmail.com","2 Quai Sainte Croix","","BORDEAUX","33800","","30/09/2016","1"
"301103","CLIENT","SAS TSE - L'Escala","05 56 68 67 05","lescala33@yahoo.com","C.C de L'Olivey","Avenue de la République","SAINT LOUBES","33450","13/11/2018","12/11/2023","12"
"300359","","SAS The Irish Lane","","theirishlane@gmail.com","303 Rue Dauphine","","SAINT JEAN D'ILLAC","33127","","","7"
"200112","","SAS UN THE ETC...","","","","","","","","","1"
"100216","CLIENT","SAS UNIVERS-TEK","05 56 33 18 23","belhorma@hotmail.com","4 Cours de l'Yser","","BORDEAUX","33800","17/02/2016","16/02/2019","1"
"300832","NON CLIENT","SAS UNIVERS-TEK - Bx LAC GINKO","","belhorma@hotmail.com","","","BORDEAUX","33100","","","1"
"300833","NON CLIENT","SAS UNIVERS-TEK - Merignac","","belhorma@hotmail.com","","","MERIGNAC","33700","","","1"
"300831","CLIENT","SAS UNIVERS-TEK - Ste Catherine","","belhorma@hotmail.com","","","BORDEAUX","33000","06/01/2018","05/01/2019","1"
"301082","CLIENT","SAS UNIVERS-TEK - TALENCE","","belhorma@hotmail.com","3 RUE RENE BAILLOUX","","TALENCE","33400","","","1"
"300943","","SAS VIGNERONS DE TUTIAC","05 57 32 48 33","axel.gueret@tutiac.com","VIGNERONS DE TUTIAC","LA CAFOURCHE","MARCILLAC","33860","","","1"
"100002","ANCIEN CLIENT","SAS VOLCOM","+33559507602","fdelas@volcomeurope.com","","","","","","","7"
"300645","","SAS Villa Ferretti","0664331455","","100 BVD du président Wilson","","BORDEAUX","33200","","","1"
"300232","","SAS WRAP ET COMPAGNIE","06 78 15 81 94","wrap.cie@gmail.com","111 rue gustave cardé","","BORDEAUX","33100","","","2"
"300548","","SAS XAINTRAILLES 21 - Le Xaintrailles","05 56 96 62 56","","114 Boulevard Maréchal Leclerc","","BORDEAUX","33000","10/01/2018","09/01/2022","1"
"300564","CLIENT","SAS YAKATA - Le comptoir Japonais","05 35 39 03 02","paulaheron@mac.com","16 Avenue de Segure","","BIARRITZ","64200","09/06/2017","08/06/2020","7"
"301220","NON CLIENT","SAS ZYMM - L'ENTRE DEUX VERRES","05 56 64 16 24","","8 Place Aristide Briand","","QUINSAC","33360","","","1"
"300260","CLIENT","SAS Ô BONS PLAISIRS - BARROT","06.73.99.27.04","e.a.barrot@orange.fr","11 avenue du général de gaulle","","UZERCHE","19140","","20/01/2017","2"
"300206","","SASU AUSTERLITZ - Matthieu GERVEREAU","","","4 Quai Louis XVIII","","BORDEAUX","33000","","","1"
"300101","ANCIEN CLIENT","SASU BAR A RILLETTE","","agathe.ponant@gmail.com","139 Boulevard Georges V","","TALENCE","33400","","30/09/2018","1"
"300249","CLIENT","SASU BLERIOT - Chez Rolland -La loupiote","","julien.rolland33370@gmail.com","La Loupiote","Rue Louis Blériot","BEGLES","33130","12/06/2018","11/06/2019","1"
"300343","CLIENT","SASU DENIS GOURMANDISES","","denisgourmandises@gmail.com","51 COURS DE L'ARGONNE","","BORDEAUX","33000","13/05/2016","12/05/2019","1"
"300694","","SASU INGLOURIOUS","","jeancharlesbocquet0@gmail.com","72 RUE JULES GUESDE","","BORDEAUX","33800","","","1"
"300703","NON CLIENT","SASU LA BOULANGERIE DE LA PAIX","05 59 32 37 23","","","362 BOULEVARD DE LA PAIX","PAU","64000","","","5"
"301318","NON CLIENT","SASU LA CHAMADE","0558476755","","101 chemin du Pey de L'Ancre","","MESSANGES","40660","","","5"
"300823","CLIENT","SASU LA VAGUE GOURMANDE","05 56 14 31 18","","LA TABLE DES DRUIDES","38 Avenue de Martignas","SAINT MEDARD EN JALLES","33160","25/04/2018","24/04/2022","1"
"300137","","SASU LACOU - LA VILLE AU BOIS","","Lacou Bernard <bernard.lacou@gmail.com>","Centre Commercial Carrefour","","LA VILLE DU BOIS","91620","","23/06/2018","1"
"300584","CLIENT","SASU LACOU - MAUREPAS","","","","","","","","31/08/2018","1"
"300917","","SASU LACOU - OKABE - VAPOTE MOI","01 43 90 91 23","Lacou Bernard <bernard.lacou@gmail.com>","CENTRE COMMERCIAL AUCHAN OKABE","","LE KREMELIN BICETRE","94270","01/03/2018","28/02/2019","1"
"200022","CLIENT","SASU Le Bikini","05 58 35 19 37","agroullier@gmx.fr","","","","","","30/09/2018","7"
"300489","","SASU MADYSSON Bar","","petitnadege@hotmail.com","6 Chemin de Hayet","","BAYONNE","64100","01/06/2017","31/05/2020","7"
"300606","CLIENT","SASU MALAU - YOUPI PARC PAU","","adeline.lopiccolo@outlook.fr","ZA Gaston Febus","1 Rue Pierre Dubourdieu","MORLAAS","64160","","19/12/2018","1"
"301340","NON CLIENT","SASU O'MIRAGE","0683683078","adil.ouardani@hotmail.fr","le forum","","BAYONNE","64100","","","5"
"300274","","SASU PITAYA DEVELOPPEMENT - SIEGE","","","24 Rue Fondaudège","","BORDEAUX","33000","","","7"
"300914","","SASU SANCHO'PIZZ","0621955784","","95 av des Martyrs du Pont Long","","LONS","64140","","","5"
"300575","","SASU SEBE - LA MARINIERE","","lifebeachseb@gmail.com","7 BD DE LA PLAGE - 33680 LACANAU","","LACANAU OCEAN","33680","","","1"
"300240","","SASU SO DI BAL - LE BAL DES GDS HOMMES","05 56 48 55 24","","PLACE DES GRANRDS HOMMES","","BORDEAUX","33000","27/04/2016","26/04/2020","1"
"300735","CLIENT","SASU VBE - Bistrot de Pam","","solutionsmaison@free.fr","82 Cours St Louis","","BORDEAUX","33300","22/03/2018","","4"
"300916","CLIENT","SASU YOUPI RICO - YOUPI PARC CHAMBLY","","kwanhu.eric1@free.fr","ZAC DES PORTES DE L OISE","","CHAMBLY","60230","03/08/2018","02/08/2019","1"
"300077","NON CLIENT","SAVEURS D'ASIE","06.77.68.85.90","nuzinski@hotmail.com","371, avenue de la cote d'argent","","BISCARROSSE","40600","","","2"
"200082","","SB3 ""Espace Glisse""","05 59 45 83 80","espace.glisse@wanadoo.fr","ZA HOUSQUIT","","LABENNE","40530","","",""
"100228","","SCALA PIZZA","07.62.97.70.00","splikdan@gmail.com","243 avenue carnot","","CENON","33150","","","2"
"300501","","SCEA BELLOCQ - L'ANEXE DU MIMBEAU","","denis.bellocq33@orange.fr","28 Avenue de la Conche","","LEGE CAP FERRET","33960","11/05/2018","10/05/2019","1"
